Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"145"	"ELF2"	"322.0"	"ARCHS4 Coexpression,69;Enrichr Queries,682;GTEx Coexpression,215"	"XAF1"
"gene_set_query"	"146"	"ZBTB16"	"324.3"	"ARCHS4 Coexpression,78;Enrichr Queries,273;ReMap ChIP-seq,25;GTEx Coexpression,921"	"ZBP1,EIF2AK2,IFIT3"
"gene_set_query"	"147"	"HOXB4"	"324.8"	"Literature ChIP-seq,107;ARCHS4 Coexpression,225;Enrichr Queries,437;GTEx Coexpression,530"	"IFIT3"
"gene_set_query"	"148"	"ZNF480"	"325.3"	"ARCHS4 Coexpression,35;Enrichr Queries,197;GTEx Coexpression,744"	"IFI44,XAF1,IFI44L"
"gene_set_query"	"149"	"HNF4A"	"326.5"	"Literature ChIP-seq,71;ARCHS4 Coexpression,516;ENCODE ChIP-seq,58;Enrichr Queries,780;ReMap ChIP-seq,119;GTEx Coexpression,415"	"IFIT3"
"gene_set_query"	"150"	"CUX1"	"327.0"	"Literature ChIP-seq,75;ARCHS4 Coexpression,385;ENCODE ChIP-seq,24;Enrichr Queries,626;ReMap ChIP-seq,196;GTEx Coexpression,656"	"ZBP1,IFI44L"
"gene_set_query"	"151"	"SPIC"	"329.7"	"ARCHS4 Coexpression,812;Enrichr Queries,58;GTEx Coexpression,119"	"IFITM3,ZBP1,IFI44,TRIM22,IFIT3"
"gene_set_query"	"152"	"ZNF224"	"330.7"	"ARCHS4 Coexpression,57;Enrichr Queries,837;GTEx Coexpression,98"	"XAF1,TRIM22"
"gene_set_query"	"153"	"ZNF415"	"331.7"	"ARCHS4 Coexpression,748;Enrichr Queries,61;GTEx Coexpression,186"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"154"	"SP1"	"332.8"	"ARCHS4 Coexpression,453;ENCODE ChIP-seq,86;Enrichr Queries,612;ReMap ChIP-seq,92;GTEx Coexpression,421"	""
"gene_set_query"	"155"	"VDR"	"332.8"	"Literature ChIP-seq,2;ARCHS4 Coexpression,523;Enrichr Queries,440;ReMap ChIP-seq,101;GTEx Coexpression,598"	"IFI44,IFIT3,IFI44L"
"gene_set_query"	"156"	"FOXM1"	"333.0"	"Literature ChIP-seq,61;ARCHS4 Coexpression,218;ENCODE ChIP-seq,91;Enrichr Queries,777;ReMap ChIP-seq,105;GTEx Coexpression,746"	"ZBP1"
"gene_set_query"	"157"	"BCL11B"	"333.3"	"Literature ChIP-seq,161;ARCHS4 Coexpression,61;Enrichr Queries,815;GTEx Coexpression,296"	"TRIM22"
"gene_set_query"	"158"	"ZNF583"	"333.7"	"ARCHS4 Coexpression,348;Enrichr Queries,298;GTEx Coexpression,355"	"IFIT3"
"gene_set_query"	"159"	"XBP1"	"333.8"	"ARCHS4 Coexpression,394;Enrichr Queries,451;ReMap ChIP-seq,224;GTEx Coexpression,266"	"IFITM3"
"gene_set_query"	"160"	"NR2C2"	"333.8"	"ARCHS4 Coexpression,306;ENCODE ChIP-seq,97;Enrichr Queries,638;ReMap ChIP-seq,159;GTEx Coexpression,469"	""
"gene_set_query"	"161"	"MYBL2"	"334.2"	"Literature ChIP-seq,14;ARCHS4 Coexpression,734;ENCODE ChIP-seq,92;Enrichr Queries,672;ReMap ChIP-seq,162;GTEx Coexpression,331"	"IFITM3,PARP9"
"gene_set_query"	"162"	"ZSCAN25"	"334.5"	"ARCHS4 Coexpression,498;GTEx Coexpression,171"	""
"gene_set_query"	"163"	"NR1H3"	"334.6"	"Literature ChIP-seq,136;ARCHS4 Coexpression,402;Enrichr Queries,224;ReMap ChIP-seq,59;GTEx Coexpression,852"	"IFITM3,PARP9,IFIT3"
"gene_set_query"	"164"	"E2F1"	"335.0"	"Literature ChIP-seq,22;ARCHS4 Coexpression,550;ENCODE ChIP-seq,26;Enrichr Queries,779;ReMap ChIP-seq,88;GTEx Coexpression,545"	"IFITM3,EIF2AK2,PARP9"
"gene_set_query"	"165"	"ZNF263"	"337.7"	"Literature ChIP-seq,158;ARCHS4 Coexpression,126;ENCODE ChIP-seq,78;Enrichr Queries,492;ReMap ChIP-seq,175;GTEx Coexpression,997"	"IFITM3"
"gene_set_query"	"166"	"ETV6"	"342.5"	"ARCHS4 Coexpression,77;Enrichr Queries,770;ReMap ChIP-seq,11;GTEx Coexpression,512"	"IFITM3,ZBP1,XAF1"
"gene_set_query"	"167"	"ZNF225"	"342.5"	"ARCHS4 Coexpression,617;GTEx Coexpression,68"	"EIF2AK2"
"gene_set_query"	"168"	"TFAP2A"	"342.8"	"Literature ChIP-seq,93;ARCHS4 Coexpression,273;ENCODE ChIP-seq,83;Enrichr Queries,1168;ReMap ChIP-seq,240;GTEx Coexpression,200"	""
"gene_set_query"	"169"	"ZNF317"	"343.0"	"ARCHS4 Coexpression,326;Enrichr Queries,429;GTEx Coexpression,274"	"IFIT3"
"gene_set_query"	"170"	"ZNF510"	"344.0"	"ARCHS4 Coexpression,524;Enrichr Queries,252;GTEx Coexpression,256"	"EIF2AK2"
"gene_set_query"	"171"	"ZNF14"	"344.7"	"ARCHS4 Coexpression,925;Enrichr Queries,67;GTEx Coexpression,42"	"IFITM3,EIF2AK2,IFI44,IFIT3"
"gene_set_query"	"172"	"CREB3"	"344.8"	"ARCHS4 Coexpression,376;Enrichr Queries,307;ReMap ChIP-seq,29;GTEx Coexpression,667"	"IFITM3"
"gene_set_query"	"173"	"GATAD2B"	"345.3"	"ARCHS4 Coexpression,363;Enrichr Queries,598;GTEx Coexpression,75"	"ZBP1"
"gene_set_query"	"174"	"TCF21"	"346.0"	"Literature ChIP-seq,87;ARCHS4 Coexpression,876;Enrichr Queries,313;GTEx Coexpression,108"	"IFITM3,XAF1"
"gene_set_query"	"175"	"AKNA"	"349.0"	"ARCHS4 Coexpression,707;Enrichr Queries,235;GTEx Coexpression,105"	"ZBP1,IFITM3,IFIT3"
"gene_set_query"	"176"	"ZNF101"	"349.0"	"ARCHS4 Coexpression,953;Enrichr Queries,16;GTEx Coexpression,78"	"ZBP1,IFI44,PARP9,IFI44L,IFIT3,TRIM22"
"gene_set_query"	"177"	"HIVEP1"	"352.0"	"ARCHS4 Coexpression,56;Enrichr Queries,856;GTEx Coexpression,144"	"XAF1"
"gene_set_query"	"178"	"HOXB9"	"353.0"	"ARCHS4 Coexpression,538;Enrichr Queries,310;GTEx Coexpression,211"	"IFIT3"
"gene_set_query"	"179"	"ATF3"	"353.2"	"Literature ChIP-seq,24;ARCHS4 Coexpression,891;ENCODE ChIP-seq,82;Enrichr Queries,98;ReMap ChIP-seq,84;GTEx Coexpression,940"	"IFITM3,IFI44,XAF1,IFIT3"
"gene_set_query"	"180"	"ZNF304"	"353.3"	"ARCHS4 Coexpression,644;Enrichr Queries,135;GTEx Coexpression,281"	"IFI44L,IFIT3"
"gene_set_query"	"181"	"ZNF596"	"354.0"	"ARCHS4 Coexpression,476;Enrichr Queries,102;GTEx Coexpression,484"	"XAF1,IFI44L,IFIT3"
"gene_set_query"	"182"	"ZSCAN5C"	"354.3"	"ARCHS4 Coexpression,705;Enrichr Queries,207;GTEx Coexpression,151"	"IFITM3,IFI44L"
"gene_set_query"	"183"	"GRHL2"	"354.6"	"Literature ChIP-seq,118;ARCHS4 Coexpression,351;Enrichr Queries,892;ReMap ChIP-seq,179;GTEx Coexpression,233"	""
"gene_set_query"	"184"	"THAP10"	"356.3"	"ARCHS4 Coexpression,758;Enrichr Queries,83;GTEx Coexpression,228"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"185"	"TCF3"	"357.8"	"Literature ChIP-seq,62;ARCHS4 Coexpression,532;ENCODE ChIP-seq,85;Enrichr Queries,802;ReMap ChIP-seq,36;GTEx Coexpression,630"	"IFITM3"
"gene_set_query"	"186"	"ZNF717"	"358.0"	"ARCHS4 Coexpression,38;Enrichr Queries,245;GTEx Coexpression,791"	"XAF1,IFI44L"
"gene_set_query"	"187"	"CENPA"	"358.0"	"ARCHS4 Coexpression,423;GTEx Coexpression,293"	""
"gene_set_query"	"188"	"HSFX1"	"359.0"	"ARCHS4 Coexpression,479;GTEx Coexpression,239"	""
"gene_set_query"	"189"	"RELA"	"359.5"	"Literature ChIP-seq,39;ARCHS4 Coexpression,848;ENCODE ChIP-seq,22;Enrichr Queries,468;ReMap ChIP-seq,123;GTEx Coexpression,657"	"IFITM3,ZBP1,EIF2AK2,IFI44L"
"gene_set_query"	"190"	"ZBTB3"	"359.7"	"ARCHS4 Coexpression,487;Enrichr Queries,351;GTEx Coexpression,241"	"IFIT3"
"gene_set_query"	"191"	"BHLHE40"	"361.5"	"ARCHS4 Coexpression,512;ENCODE ChIP-seq,43;ReMap ChIP-seq,70;GTEx Coexpression,821"	"IFITM3,ZBP1"
"gene_set_query"	"192"	"FOXP2"	"366.7"	"Literature ChIP-seq,123;ARCHS4 Coexpression,340;ENCODE ChIP-seq,113;Enrichr Queries,1150;ReMap ChIP-seq,154;GTEx Coexpression,320"	""
"gene_set_query"	"193"	"ATF6"	"366.7"	"ARCHS4 Coexpression,252;Enrichr Queries,575;GTEx Coexpression,273"	""
"gene_set_query"	"194"	"GTF2B"	"367.3"	"ARCHS4 Coexpression,1074;ENCODE ChIP-seq,71;ReMap ChIP-seq,148;GTEx Coexpression,176"	""
"gene_set_query"	"195"	"CREB3L3"	"367.7"	"ARCHS4 Coexpression,331;Enrichr Queries,402;GTEx Coexpression,370"	"IFITM3"
"gene_set_query"	"196"	"ASH1L"	"369.0"	"ARCHS4 Coexpression,130;Enrichr Queries,764;GTEx Coexpression,213"	""
"gene_set_query"	"197"	"ZNF671"	"369.0"	"ARCHS4 Coexpression,605;Enrichr Queries,55;GTEx Coexpression,447"	"IFI44,XAF1,IFIT3,TRIM22"
"gene_set_query"	"198"	"ZNF781"	"370.0"	"ARCHS4 Coexpression,63;Enrichr Queries,701;GTEx Coexpression,346"	"XAF1"
"gene_set_query"	"199"	"TCF7"	"371.8"	"Literature ChIP-seq,46;ARCHS4 Coexpression,998;Enrichr Queries,493;ReMap ChIP-seq,234;GTEx Coexpression,88"	"ZBP1,IFITM3,PARP9"
"gene_set_query"	"200"	"ZNF461"	"373.0"	"ARCHS4 Coexpression,203;Enrichr Queries,160;GTEx Coexpression,756"	"IFI44,IFIT3"
"gene_set_query"	"201"	"ZNF257"	"374.0"	"ARCHS4 Coexpression,1005;Enrichr Queries,104;GTEx Coexpression,13"	"EIF2AK2,XAF1,IFI44L,IFIT3"
"gene_set_query"	"202"	"ZNF600"	"374.3"	"ARCHS4 Coexpression,88;Enrichr Queries,17;GTEx Coexpression,1018"	"IFITM3,IFI44,XAF1,IFI44L,IFIT3,TRIM22"
"gene_set_query"	"203"	"ZKSCAN1"	"374.6"	"ARCHS4 Coexpression,392;ENCODE ChIP-seq,69;Enrichr Queries,652;ReMap ChIP-seq,151;GTEx Coexpression,609"	""
"gene_set_query"	"204"	"SNAI3"	"374.7"	"ARCHS4 Coexpression,123;Enrichr Queries,918;GTEx Coexpression,83"	"ZBP1"
"gene_set_query"	"205"	"MITF"	"375.2"	"Literature ChIP-seq,25;ARCHS4 Coexpression,875;Enrichr Queries,271;ReMap ChIP-seq,203;GTEx Coexpression,502"	"ZBP1,IFI44,IFIT3,IFI44L"
"gene_set_query"	"206"	"ARNTL"	"376.5"	"ARCHS4 Coexpression,19;Enrichr Queries,289;ReMap ChIP-seq,200;GTEx Coexpression,998"	"ZBP1,IFIT3,TRIM22"
"gene_set_query"	"207"	"ELK1"	"377.4"	"Literature ChIP-seq,121;ARCHS4 Coexpression,1299;ENCODE ChIP-seq,51;ReMap ChIP-seq,93;GTEx Coexpression,323"	"IFI44"
"gene_set_query"	"208"	"ZIM3"	"379.3"	"ARCHS4 Coexpression,321;Enrichr Queries,421;GTEx Coexpression,396"	"IFI44L"
"gene_set_query"	"209"	"RARA"	"379.8"	"Literature ChIP-seq,47;ARCHS4 Coexpression,410;Enrichr Queries,795;ReMap ChIP-seq,173;GTEx Coexpression,474"	"ZBP1"
"gene_set_query"	"210"	"GFI1B"	"380.0"	"Literature ChIP-seq,13;ARCHS4 Coexpression,1410;Enrichr Queries,231;ReMap ChIP-seq,161;GTEx Coexpression,85"	"ZBP1,IFITM3,PARP9,IFIT3"
"gene_set_query"	"211"	"SMAD4"	"381.6"	"Literature ChIP-seq,64;ARCHS4 Coexpression,132;Enrichr Queries,738;ReMap ChIP-seq,274;GTEx Coexpression,700"	"IFIT3"
"gene_set_query"	"212"	"ZNF790"	"383.3"	"ARCHS4 Coexpression,781;Enrichr Queries,109;GTEx Coexpression,260"	"IFI44,PARP9,IFIT3"
"gene_set_query"	"213"	"ZNF292"	"384.0"	"ARCHS4 Coexpression,525;Enrichr Queries,610;GTEx Coexpression,17"	"EIF2AK2,IFI44L"
"gene_set_query"	"214"	"RUNX2"	"384.0"	"Literature ChIP-seq,55;ARCHS4 Coexpression,96;Enrichr Queries,340;ReMap ChIP-seq,181;GTEx Coexpression,1248"	"IFITM3,IFIT3,TRIM22"
"gene_set_query"	"215"	"ZNF25"	"386.7"	"ARCHS4 Coexpression,514;Enrichr Queries,140;GTEx Coexpression,506"	"IFI44,IFIT3"
"gene_set_query"	"216"	"HHEX"	"386.8"	"ARCHS4 Coexpression,991;Enrichr Queries,188;ReMap ChIP-seq,216;GTEx Coexpression,152"	"IFITM3,IFIT3"
"gene_set_query"	"217"	"FOXP3"	"387.8"	"Literature ChIP-seq,6;ARCHS4 Coexpression,906;Enrichr Queries,515;GTEx Coexpression,124"	"ZBP1,IFIT3"
"gene_set_query"	"218"	"HLX"	"388.7"	"ARCHS4 Coexpression,665;Enrichr Queries,169;GTEx Coexpression,332"	"IFITM3,IFIT3"
"gene_set_query"	"219"	"E2F4"	"389.8"	"Literature ChIP-seq,76;ARCHS4 Coexpression,115;ENCODE ChIP-seq,44;Enrichr Queries,614;ReMap ChIP-seq,102;GTEx Coexpression,1388"	"EIF2AK2"
"gene_set_query"	"220"	"CTCF"	"390.8"	"Literature ChIP-seq,42;ARCHS4 Coexpression,610;ENCODE ChIP-seq,14;Enrichr Queries,886;ReMap ChIP-seq,85;GTEx Coexpression,708"	"IFITM3,ZBP1,PARP9"
"gene_set_query"	"221"	"UBP1"	"392.3"	"ARCHS4 Coexpression,482;Enrichr Queries,485;GTEx Coexpression,210"	"IFITM3"
"gene_set_query"	"222"	"ZNF274"	"393.5"	"Literature ChIP-seq,147;ARCHS4 Coexpression,513;ENCODE ChIP-seq,105;Enrichr Queries,474;ReMap ChIP-seq,249;GTEx Coexpression,873"	"IFIT3"
"gene_set_query"	"223"	"PRDM2"	"393.7"	"ARCHS4 Coexpression,302;Enrichr Queries,688;GTEx Coexpression,191"	""
"gene_set_query"	"224"	"ZNF175"	"396.8"	"ARCHS4 Coexpression,1146;Enrichr Queries,90;ReMap ChIP-seq,219;GTEx Coexpression,132"	"XAF1,IFI44L,IFIT3"
"gene_set_query"	"225"	"ZNF786"	"397.0"	"ARCHS4 Coexpression,727;Enrichr Queries,116;GTEx Coexpression,348"	"PARP9,IFIT3"
"gene_set_query"	"226"	"ZXDA"	"398.0"	"ARCHS4 Coexpression,127;Enrichr Queries,821;GTEx Coexpression,246"	""
"gene_set_query"	"227"	"TET3"	"398.0"	"ARCHS4 Coexpression,181;ReMap ChIP-seq,296;GTEx Coexpression,717"	""
"gene_set_query"	"228"	"ZNF691"	"399.0"	"ARCHS4 Coexpression,608;Enrichr Queries,222;GTEx Coexpression,367"	"IFI44,IFIT3"
"gene_set_query"	"229"	"ATF4"	"399.3"	"ARCHS4 Coexpression,190;Enrichr Queries,388;ReMap ChIP-seq,7;GTEx Coexpression,1012"	"IFITM3,XAF1,IFIT3"
"gene_set_query"	"230"	"HMG20B"	"401.0"	"ARCHS4 Coexpression,403;Enrichr Queries,478;GTEx Coexpression,322"	"IFITM3"
"gene_set_query"	"231"	"KDM2B"	"402.5"	"ARCHS4 Coexpression,400;GTEx Coexpression,405"	""
"gene_set_query"	"232"	"HOXB7"	"404.4"	"Literature ChIP-seq,91;ARCHS4 Coexpression,843;Enrichr Queries,177;ReMap ChIP-seq,292;GTEx Coexpression,619"	"IFITM3,IFIT3"
"gene_set_query"	"233"	"ZNF2"	"404.5"	"ARCHS4 Coexpression,128;Enrichr Queries,681"	""
"gene_set_query"	"234"	"MXD1"	"406.0"	"ARCHS4 Coexpression,1060;Enrichr Queries,54;GTEx Coexpression,104"	"ZBP1,IFITM3,IFI44,PARP9,IFIT3"
"gene_set_query"	"235"	"ZNF302"	"406.3"	"ARCHS4 Coexpression,584;Enrichr Queries,327;GTEx Coexpression,308"	"IFIT3"
"gene_set_query"	"236"	"CEBPE"	"407.7"	"ARCHS4 Coexpression,639;Enrichr Queries,513;GTEx Coexpression,71"	"ZBP1,IFITM3"
"gene_set_query"	"237"	"RUNX1"	"407.8"	"Literature ChIP-seq,3;ARCHS4 Coexpression,316;Enrichr Queries,1053;ReMap ChIP-seq,97;GTEx Coexpression,570"	"ZBP1,XAF1,IFIT3"
"gene_set_query"	"238"	"ZNF641"	"412.3"	"ARCHS4 Coexpression,228;Enrichr Queries,124;GTEx Coexpression,885"	"IFIT3,TRIM22"
"gene_set_query"	"239"	"ARNT"	"412.4"	"Literature ChIP-seq,115;ARCHS4 Coexpression,165;Enrichr Queries,1158;ReMap ChIP-seq,171;GTEx Coexpression,453"	""
"gene_set_query"	"240"	"ZBTB48"	"412.7"	"ARCHS4 Coexpression,585;Enrichr Queries,593;GTEx Coexpression,60"	"ZBP1"
"gene_set_query"	"241"	"ZNF169"	"413.3"	"ARCHS4 Coexpression,837;Enrichr Queries,297;GTEx Coexpression,106"	"EIF2AK2,IFIT3"
"gene_set_query"	"242"	"CREBZF"	"413.7"	"ARCHS4 Coexpression,293;Enrichr Queries,549;GTEx Coexpression,399"	""
"gene_set_query"	"243"	"DLX3"	"414.7"	"ARCHS4 Coexpression,135;Enrichr Queries,939;GTEx Coexpression,170"	""
"gene_set_query"	"244"	"HSF1"	"415.6"	"Literature ChIP-seq,126;ARCHS4 Coexpression,1289;ENCODE ChIP-seq,116;ReMap ChIP-seq,197;GTEx Coexpression,350"	""
"gene_set_query"	"245"	"IRF6"	"417.7"	"ARCHS4 Coexpression,578;Enrichr Queries,422;GTEx Coexpression,253"	"IFITM3"
"gene_set_query"	"246"	"EGR3"	"418.7"	"ARCHS4 Coexpression,220;Enrichr Queries,418;GTEx Coexpression,618"	"IFIT3"
"gene_set_query"	"247"	"ZNF296"	"420.0"	"ARCHS4 Coexpression,304;Enrichr Queries,129;GTEx Coexpression,827"	"IFITM3,IFIT3"
"gene_set_query"	"248"	"GTF2I"	"421.0"	"ARCHS4 Coexpression,421"	""
"gene_set_query"	"249"	"ZNF213"	"422.3"	"ARCHS4 Coexpression,151;Enrichr Queries,661;GTEx Coexpression,455"	""
"gene_set_query"	"250"	"ARID3C"	"423.5"	"ARCHS4 Coexpression,611;GTEx Coexpression,236"	""
"gene_set_query"	"251"	"SOX7"	"423.7"	"ARCHS4 Coexpression,959;Enrichr Queries,155;GTEx Coexpression,157"	"IFITM3,IFIT3"
"gene_set_query"	"252"	"FOXJ1"	"424.0"	"ARCHS4 Coexpression,485;Enrichr Queries,374;GTEx Coexpression,413"	"IFITM3"
"gene_set_query"	"253"	"DNTTIP1"	"424.5"	"ARCHS4 Coexpression,622;GTEx Coexpression,227"	""
"gene_set_query"	"254"	"CBX2"	"424.8"	"ARCHS4 Coexpression,830;ENCODE ChIP-seq,46;Enrichr Queries,748;ReMap ChIP-seq,270;GTEx Coexpression,230"	"ZBP1"
"gene_set_query"	"255"	"SIX1"	"425.0"	"ARCHS4 Coexpression,417;Enrichr Queries,194;GTEx Coexpression,664"	"IFITM3,IFIT3"
"gene_set_query"	"256"	"ZNF750"	"426.0"	"ARCHS4 Coexpression,447;Enrichr Queries,973;ReMap ChIP-seq,77;GTEx Coexpression,207"	""
"gene_set_query"	"257"	"NCOA3"	"427.0"	"ARCHS4 Coexpression,1166;Enrichr Queries,282;ReMap ChIP-seq,191;GTEx Coexpression,69"	"IFITM3,TRIM22"
"gene_set_query"	"258"	"ZNF75D"	"428.3"	"ARCHS4 Coexpression,60;Enrichr Queries,41;GTEx Coexpression,1184"	"IFI44,PARP9,IFI44L,TRIM22"
"gene_set_query"	"259"	"ETV5"	"428.7"	"ARCHS4 Coexpression,81;Enrichr Queries,397;GTEx Coexpression,808"	"IFITM3,TRIM22"
"gene_set_query"	"260"	"ZNF568"	"428.7"	"ARCHS4 Coexpression,212;Enrichr Queries,822;GTEx Coexpression,252"	""
"gene_set_query"	"261"	"ETV3"	"429.3"	"ARCHS4 Coexpression,86;Enrichr Queries,516;GTEx Coexpression,686"	"IFIT3"
"gene_set_query"	"262"	"DMRTC2"	"429.3"	"ARCHS4 Coexpression,313;Enrichr Queries,287;GTEx Coexpression,688"	"ZBP1"
"gene_set_query"	"263"	"NR2F6"	"430.5"	"ARCHS4 Coexpression,555;Enrichr Queries,379;ReMap ChIP-seq,209;GTEx Coexpression,579"	"IFITM3"
"gene_set_query"	"264"	"ZNF230"	"431.0"	"ARCHS4 Coexpression,600;Enrichr Queries,106;GTEx Coexpression,587"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"265"	"NFATC2"	"431.3"	"ARCHS4 Coexpression,67;Enrichr Queries,1153;GTEx Coexpression,74"	"ZBP1,TRIM22"
"gene_set_query"	"266"	"ZNF780A"	"432.0"	"ARCHS4 Coexpression,50;Enrichr Queries,1232;GTEx Coexpression,14"	"PARP9,XAF1,TRIM22"
"gene_set_query"	"267"	"ATF5"	"432.7"	"ARCHS4 Coexpression,773;Enrichr Queries,174;GTEx Coexpression,351"	"IFITM3,IFIT3"
"gene_set_query"	"268"	"NFYA"	"432.8"	"ARCHS4 Coexpression,511;ENCODE ChIP-seq,67;Enrichr Queries,934;ReMap ChIP-seq,248;GTEx Coexpression,404"	""
"gene_set_query"	"269"	"ZNF746"	"433.3"	"ARCHS4 Coexpression,148;Enrichr Queries,336;GTEx Coexpression,816"	"IFIT3"
"gene_set_query"	"270"	"CREB1"	"434.7"	"Literature ChIP-seq,78;ARCHS4 Coexpression,1411;ENCODE ChIP-seq,84;Enrichr Queries,911;ReMap ChIP-seq,81;GTEx Coexpression,43"	"TRIM22"
"gene_set_query"	"271"	"PLAGL2"	"435.7"	"ARCHS4 Coexpression,380;Enrichr Queries,537;GTEx Coexpression,390"	""
"gene_set_query"	"272"	"MEF2A"	"436.5"	"Literature ChIP-seq,124;ARCHS4 Coexpression,1049;ENCODE ChIP-seq,106;Enrichr Queries,962;ReMap ChIP-seq,235;GTEx Coexpression,143"	""
"gene_set_query"	"273"	"ZNF467"	"438.3"	"ARCHS4 Coexpression,420;Enrichr Queries,146;GTEx Coexpression,749"	"IFITM3,IFIT3"
"gene_set_query"	"274"	"ARID3A"	"438.8"	"ARCHS4 Coexpression,451;ENCODE ChIP-seq,70;Enrichr Queries,967;ReMap ChIP-seq,65;GTEx Coexpression,641"	"IFITM3"
"gene_set_query"	"275"	"HES7"	"440.3"	"ARCHS4 Coexpression,207;Enrichr Queries,382;GTEx Coexpression,732"	"IFITM3"
"gene_set_query"	"276"	"YY1"	"441.7"	"Literature ChIP-seq,109;ARCHS4 Coexpression,797;ENCODE ChIP-seq,25;Enrichr Queries,526;ReMap ChIP-seq,83;GTEx Coexpression,1110"	"IFI44,XAF1"
"gene_set_query"	"277"	"ETS2"	"441.8"	"Literature ChIP-seq,149;ARCHS4 Coexpression,805;Enrichr Queries,161;GTEx Coexpression,652"	"IFITM3,IFIT3"
"gene_set_query"	"278"	"TBX19"	"443.3"	"ARCHS4 Coexpression,58;Enrichr Queries,168;GTEx Coexpression,1104"	"IFI44,XAF1,IFIT3"
"gene_set_query"	"279"	"E2F7"	"443.4"	"Literature ChIP-seq,160;ARCHS4 Coexpression,1030;Enrichr Queries,786;ReMap ChIP-seq,39;GTEx Coexpression,202"	"IFIT3"
"gene_set_query"	"280"	"MNT"	"443.5"	"ARCHS4 Coexpression,636;Enrichr Queries,708;ReMap ChIP-seq,265;GTEx Coexpression,165"	""
"gene_set_query"	"281"	"ZNF219"	"446.3"	"ARCHS4 Coexpression,146;Enrichr Queries,409;GTEx Coexpression,784"	"IFITM3"
"gene_set_query"	"282"	"THAP7"	"447.3"	"ARCHS4 Coexpression,336;Enrichr Queries,630;GTEx Coexpression,376"	""
"gene_set_query"	"283"	"ZNF75A"	"450.0"	"ARCHS4 Coexpression,201;Enrichr Queries,156;GTEx Coexpression,993"	"PARP9,IFIT3"
"gene_set_query"	"284"	"RAG1"	"450.3"	"ARCHS4 Coexpression,107;Enrichr Queries,477;GTEx Coexpression,767"	"IFIT3"
"gene_set_query"	"285"	"ZNF534"	"451.5"	"ARCHS4 Coexpression,263;GTEx Coexpression,640"	""
"gene_set_query"	"286"	"LEF1"	"452.5"	"ARCHS4 Coexpression,1209;Enrichr Queries,258;ReMap ChIP-seq,285;GTEx Coexpression,58"	"ZBP1,IFITM3"
"gene_set_query"	"287"	"FOS"	"452.6"	"ARCHS4 Coexpression,831;ENCODE ChIP-seq,19;Enrichr Queries,198;ReMap ChIP-seq,136;GTEx Coexpression,1079"	"IFITM3,IFI44,IFIT3"
"gene_set_query"	"288"	"SMAD1"	"452.6"	"Literature ChIP-seq,139;ARCHS4 Coexpression,926;Enrichr Queries,355;ReMap ChIP-seq,152;GTEx Coexpression,691"	"IFITM3"
"gene_set_query"	"289"	"TBP"	"453.2"	"Literature ChIP-seq,128;ARCHS4 Coexpression,1346;ENCODE ChIP-seq,13;ReMap ChIP-seq,89;GTEx Coexpression,690"	"ZBP1,XAF1"
"gene_set_query"	"290"	"NR5A2"	"454.8"	"ARCHS4 Coexpression,104;Enrichr Queries,1018;ReMap ChIP-seq,262;GTEx Coexpression,435"	""
"gene_set_query"	"291"	"CEBPZ"	"455.2"	"ARCHS4 Coexpression,396;ENCODE ChIP-seq,108;Enrichr Queries,689;ReMap ChIP-seq,255;GTEx Coexpression,828"	""
"gene_set_query"	"292"	"MEF2C"	"457.8"	"ARCHS4 Coexpression,1025;ENCODE ChIP-seq,117;Enrichr Queries,256;ReMap ChIP-seq,44;GTEx Coexpression,847"	"IFITM3,IFIT3"
"gene_set_query"	"293"	"E2F2"	"460.3"	"ARCHS4 Coexpression,573;Enrichr Queries,715;GTEx Coexpression,93"	"ZBP1"
"gene_set_query"	"294"	"NR4A3"	"460.3"	"ARCHS4 Coexpression,314;Enrichr Queries,396;GTEx Coexpression,671"	"IFIT3"
"gene_set_query"	"295"	"SREBF2"	"460.8"	"Literature ChIP-seq,119;ARCHS4 Coexpression,1337;ENCODE ChIP-seq,114;Enrichr Queries,669;ReMap ChIP-seq,238;GTEx Coexpression,288"	""
"gene_set_query"	"296"	"PURB"	"461.5"	"ARCHS4 Coexpression,279;GTEx Coexpression,644"	""
"gene_set_query"	"297"	"ZNF350"	"461.7"	"ARCHS4 Coexpression,747;Enrichr Queries,72;GTEx Coexpression,566"	"IFI44L,IFIT3,TRIM22"
"gene_set_query"	"298"	"PDX1"	"462.6"	"Literature ChIP-seq,138;ARCHS4 Coexpression,235;Enrichr Queries,1385;ReMap ChIP-seq,95;GTEx Coexpression,460"	""
"gene_set_query"	"299"	"SMAD3"	"464.4"	"Literature ChIP-seq,58;ARCHS4 Coexpression,859;Enrichr Queries,1147;ReMap ChIP-seq,109;GTEx Coexpression,149"	"ZBP1"
"gene_set_query"	"300"	"ZBED5"	"464.5"	"ARCHS4 Coexpression,267;GTEx Coexpression,662"	""
"gene_set_query"	"301"	"POU2F1"	"465.3"	"ARCHS4 Coexpression,757;Enrichr Queries,761;ReMap ChIP-seq,15;GTEx Coexpression,328"	"IFITM3,IFIT3"
